Признаки;;;;;;Acc;Recall;Prec;Spec;FPR;mean_attack;mean_no_attack
1;2;5;8;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;8;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;8;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;8;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;8;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;8;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;8;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;8;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;8;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;9;10;11; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853946; 0.990653
1;2;5;9;10;12; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853944; 0.990655
1;2;5;9;10;13; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853943; 0.990646
1;2;5;9;10;14; 0.920218; 0.923063; 0.732794; 0.919538; 0.080462; 0.853767; 0.989294
1;2;5;9;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;9;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;9;10;17; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853945; 0.990651
1;2;5;9;11;12; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940196; 0.988270
1;2;5;9;11;13; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940196; 0.988261
1;2;5;9;11;14; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940169; 0.986973
1;2;5;9;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;9;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;9;11;17; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940203; 0.988266
1;2;5;9;12;13; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940188; 0.988263
1;2;5;9;12;14; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940161; 0.986975
1;2;5;9;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;9;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;9;12;17; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940195; 0.988268
1;2;5;9;13;14; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940161; 0.986966
1;2;5;9;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;9;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;9;13;17; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940195; 0.988259
1;2;5;9;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;9;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;9;14;17; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940168; 0.986971
1;2;5;9;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;5;9;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;9;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;10;11;12; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962533; 0.988043
1;2;5;10;11;13; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962532; 0.988033
1;2;5;10;11;14; 0.925271; 0.921952; 0.748800; 0.926064; 0.073936; 0.962206; 0.986622
1;2;5;10;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;10;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;10;11;17; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962535; 0.988038
1;2;5;10;12;13; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962529; 0.988035
1;2;5;10;12;14; 0.925271; 0.921952; 0.748800; 0.926064; 0.073936; 0.962202; 0.986625
1;2;5;10;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;10;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;10;12;17; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962532; 0.988041
1;2;5;10;13;14; 0.925271; 0.921952; 0.748800; 0.926064; 0.073936; 0.962201; 0.986614
1;2;5;10;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;10;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;10;13;17; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962531; 0.988031
1;2;5;10;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;10;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;10;14;17; 0.925271; 0.921952; 0.748800; 0.926064; 0.073936; 0.962205; 0.986620
1;2;5;10;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;5;10;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;10;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;11;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;11;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;11;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;11;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;11;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;11;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;11;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;11;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;11;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;11;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;11;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;11;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;11;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;11;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;11;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;12;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;12;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;12;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;13;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;6;7;8;9; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940153; 0.991199
1;2;6;7;8;10; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971610; 0.988129
1;2;6;7;8;11; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;8;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;8;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;8;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;8;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;8;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;7;8;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;9;10; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862217; 0.990773
1;2;6;7;9;11; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940158; 0.991209
1;2;6;7;9;12; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940150; 0.991211
1;2;6;7;9;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940150; 0.991202
1;2;6;7;9;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940096; 0.989871
1;2;6;7;9;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;7;9;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;7;9;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940157; 0.991207
1;2;6;7;10;11; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971614; 0.988129
1;2;6;7;10;12; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971611; 0.988131
1;2;6;7;10;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971610; 0.988121
1;2;6;7;10;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970557; 0.986870
1;2;6;7;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;7;10;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971613; 0.988126
1;2;6;7;11;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;11;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;11;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;7;11;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;7;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;7;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;7;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;7;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;6;7;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;7;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;8;9;10; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862219; 0.990772
1;2;6;8;9;11; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940155; 0.991197
1;2;6;8;9;12; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940147; 0.991199
1;2;6;8;9;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940146; 0.991190
1;2;6;8;9;14; 0.812463; 0.221317; 0.533704; 0.953776; 0.046224; 0.940122; 0.989856
1;2;6;8;9;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;8;9;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;8;9;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940153; 0.991195
1;2;6;8;10;11; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971610; 0.988126
1;2;6;8;10;12; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971607; 0.988129
1;2;6;8;10;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971606; 0.988118
1;2;6;8;10;14; 0.925037; 0.921924; 0.748076; 0.925781; 0.074219; 0.970542; 0.986871
1;2;6;8;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;8;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;8;10;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971609; 0.988124
1;2;6;8;11;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;11;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;11;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;8;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;8;11;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;8;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;8;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;8;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;8;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;8;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;8;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;8;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;6;8;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;8;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;9;10;11; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862217; 0.990771
1;2;6;9;10;12; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862215; 0.990773
1;2;6;9;10;13; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862214; 0.990764
1;2;6;9;10;14; 0.920276; 0.923362; 0.732858; 0.919538; 0.080462; 0.861848; 0.989404
1;2;6;9;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;9;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;9;10;17; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862216; 0.990769
1;2;6;9;11;12; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940152; 0.991208
1;2;6;9;11;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940152; 0.991199
1;2;6;9;11;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940097; 0.989869
1;2;6;9;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;9;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;9;11;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940159; 0.991204
1;2;6;9;12;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940144; 0.991201
1;2;6;9;12;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940089; 0.989871
1;2;6;9;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;9;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;9;12;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940151; 0.991206
1;2;6;9;13;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940089; 0.989862
1;2;6;9;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;9;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;9;13;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940150; 0.991197
1;2;6;9;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;9;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;9;14;17; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940096; 0.989867
1;2;6;9;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;6;9;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;6;9;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;10;11;12; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971611; 0.988128
1;2;6;10;11;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971610; 0.988118
1;2;6;10;11;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970557; 0.986867
1;2;6;10;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;10;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;10;11;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971613; 0.988124
1;2;6;10;12;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971606; 0.988121
1;2;6;10;12;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970553; 0.986870
1;2;6;10;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;10;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;10;12;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971609; 0.988126
1;2;6;10;13;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970553; 0.986860
1;2;6;10;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;10;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;10;13;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971608; 0.988116
1;2;6;10;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;10;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;10;14;17; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970556; 0.986865
1;2;6;10;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;6;10;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;10;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;6;11;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;11;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;11;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;11;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;11;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;11;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;11;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;11;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;11;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;11;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;11;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;11;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;11;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;6;11;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;11;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;12;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;12;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;12;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;6;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;13;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;6;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
